# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=334 nonblank_lines=102508 dispositions=move:131,split:136,keep:67,delete:0
# workstreams=standard:281,portable:39,broker:14
# Portable Hermes and the tool broker are recorded for completeness but remain outside the managed Hermes package commitment.
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	workstream	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
hermes	standard	test	split	19	test/e2e/live/rebuild-hermes-runtime-exec.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-runtime-exec.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	50	test/e2e/live/rebuild-hermes-state-fixture.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-state-fixture.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	87	test/e2e/live/rebuild-hermes-timing.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes-timing.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	1437	test/e2e/live/rebuild-hermes.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/live/rebuild-hermes.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	26	test/e2e/manifests/hermes-nvidia-discord.yaml	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/manifests/hermes-nvidia-discord.yaml	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	27	test/e2e/manifests/hermes-nvidia-slack.yaml	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/manifests/hermes-nvidia-slack.yaml	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	24	test/e2e/manifests/hermes-nvidia.yaml	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/manifests/hermes-nvidia.yaml	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	49	test/e2e/support/hermes-dashboard-workflow-boundary.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-dashboard-workflow-boundary.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	72	test/e2e/support/hermes-discord-policy-binding.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-discord-policy-binding.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	12	test/e2e/support/hermes-discord-proxy-request.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-discord-proxy-request.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	362	test/e2e/support/hermes-gpu-startup-fallback.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-gpu-startup-fallback.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	245	test/e2e/support/hermes-gpu-startup-integrity.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-gpu-startup-integrity.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	494	test/e2e/support/hermes-inference-switch-command-shape.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-inference-switch-command-shape.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	83	test/e2e/support/hermes-langfuse-credential-patch.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-langfuse-credential-patch.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	47	test/e2e/support/hermes-rebuild-swap.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-rebuild-swap.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	292	test/e2e/support/hermes-routing-topology.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-routing-topology.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	71	test/e2e/support/hermes-secret-boundary-workflow.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-secret-boundary-workflow.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	305	test/e2e/support/hermes-workflow-boundary.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/hermes-workflow-boundary.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	125	test/e2e/support/mcp-bridge-hermes-http.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/mcp-bridge-hermes-http.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	182	test/e2e/support/mcp-bridge-hermes-lifecycle.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/mcp-bridge-hermes-lifecycle.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	356	test/e2e/support/rebuild-hermes-base-identity.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-base-identity.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	439	test/e2e/support/rebuild-hermes-bootstrap.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-bootstrap.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	42	test/e2e/support/rebuild-hermes-cron-execution.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-cron-execution.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	28	test/e2e/support/rebuild-hermes-cron-receipt.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-cron-receipt.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	132	test/e2e/support/rebuild-hermes-cron-restore.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-cron-restore.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	13	test/e2e/support/rebuild-hermes-cron-schedule.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-cron-schedule.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	21	test/e2e/support/rebuild-hermes-cron-state.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-cron-state.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	17	test/e2e/support/rebuild-hermes-dockerfile.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-dockerfile.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	91	test/e2e/support/rebuild-hermes-env.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-env.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	43	test/e2e/support/rebuild-hermes-gateway-evidence.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-gateway-evidence.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	87	test/e2e/support/rebuild-hermes-image-state.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-image-state.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	80	test/e2e/support/rebuild-hermes-old-base-fixture.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-old-base-fixture.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	141	test/e2e/support/rebuild-hermes-progress.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-progress.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	28	test/e2e/support/rebuild-hermes-runtime-exec.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-runtime-exec.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	134	test/e2e/support/rebuild-hermes-timing.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/rebuild-hermes-timing.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	47	test/e2e/support/trusted-hermes-swap-workflow-boundary.test.ts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/support/trusted-hermes-swap-workflow-boundary.test.ts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	98	tools/e2e/hermes-dashboard-workflow-boundary.mts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/hermes-dashboard-workflow-boundary.mts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	214	tools/e2e/hermes-gpu-docker-runtime-fixture.sh	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/hermes-gpu-docker-runtime-fixture.sh	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	433	tools/e2e/hermes-gpu-startup-workflow-boundary.mts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/hermes-gpu-startup-workflow-boundary.mts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	19	tools/e2e/hermes-timeout-contract.mts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/hermes-timeout-contract.mts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
hermes	standard	test	split	306	tools/e2e/trusted-hermes-swap-workflow-boundary.mts	mixed-package-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-hermes-package	core typed E2E journey + packages/nemoclaw-hermes/test/e2e/trusted-hermes-swap-workflow-boundary.mts	5	e2e-support and applicable Hermes live E2E target	Core retains the typed target, workflow plan, release judgment, credentials, cleanup, and security assertion; the package owns only Hermes-specific fixture or native probe logic.
